Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1694026800000,1628.09000000,1633.13000000,1626.08000000,1631.26000000,6174.26060000,1694030399999,10066413.64406400,13559,2970.73870000,4843135.25770600,0
1694030400000,1631.27000000,1633.65000000,1628.58000000,1628.72000000,4572.64070000,1694033999999,7458316.21502800,9030,1815.17570000,2960559.99071700,0
1694034000000,1628.72000000,1633.33000000,1627.61000000,1632.56000000,3749.93670000,1694037599999,6117317.69650600,7793,1735.77740000,2831109.35330000,0
1694037600000,1632.56000000,1635.04000000,1631.56000000,1631.62000000,3187.07690000,1694041199999,5204408.79948800,6952,1412.70880000,2306830.56361000,0
1694041200000,1631.62000000,1634.39000000,1631.23000000,1633.15000000,2199.74040000,1694044799999,3591894.37382000,5992,905.24420000,1478263.66418400,0
1694044800000,1633.15000000,1633.87000000,1631.93000000,1633.87000000,2288.01360000,1694048399999,3736341.62473500,6192,1256.80550000,2052406.65023800,0
1694048400000,1633.86000000,1634.55000000,1631.96000000,1634.04000000,3019.99320000,1694051999999,4933028.84459400,7264,1264.72980000,2065692.30419200,0
1694052000000,1634.03000000,1639.05000000,1631.80000000,1633.80000000,30776.67090000,1694055599999,50339849.69745800,21102,16050.97090000,26265574.29682300,0
1694055600000,1633.80000000,1640.11000000,1633.31000000,1640.10000000,10142.68900000,1694059199999,16599723.38363200,11450,5425.36040000,8879680.31667900,0
1694059200000,1640.10000000,1642.47000000,1637.43000000,1639.52000000,8359.89440000,1694062799999,13708954.87183400,11060,4251.22940000,6971246.31510700,0
1694062800000,1639.52000000,1640.57000000,1637.77000000,1638.50000000,2845.74360000,1694066399999,4664166.11540000,7375,1340.92320000,2197872.46999900,0
1694066400000,1638.50000000,1639.07000000,1637.30000000,1637.49000000,3867.66780000,1694069999999,6335571.41466600,8479,1570.94690000,2573188.74213700,0
1694070000000,1637.50000000,1637.57000000,1635.33000000,1635.84000000,5381.38080000,1694073599999,8806023.06893300,9882,1698.60230000,2779337.29486900,0
1694073600000,1635.83000000,1635.84000000,1632.01000000,1633.38000000,6183.23720000,1694077199999,10100492.84110200,11009,2406.74490000,3931100.49457200,0
1694077200000,1633.39000000,1634.39000000,1631.48000000,1632.08000000,3628.46240000,1694080799999,5926008.24602500,7933,1422.47330000,2323288.06569700,0
1694080800000,1632.07000000,1633.46000000,1629.35000000,1630.83000000,4618.42070000,1694084399999,7534178.30560100,8759,1803.45550000,2942290.29075800,0
1694084400000,1630.84000000,1631.60000000,1626.10000000,1627.32000000,5724.30320000,1694087999999,9323067.02453700,12043,2028.58520000,3303817.73553200,0
1694088000000,1627.32000000,1629.78000000,1624.33000000,1626.24000000,7659.72700000,1694091599999,12461147.12803600,13013,3120.27650000,5077002.92050300,0
1694091600000,1626.24000000,1633.48000000,1625.11000000,1625.88000000,7966.78900000,1694095199999,12973676.92544200,14559,4039.65320000,6578251.49269400,0
1694095200000,1625.88000000,1632.41000000,1623.40000000,1632.22000000,10902.97370000,1694098799999,17753067.59671900,18664,5831.01970000,9494816.45231200,0
1694098800000,1632.22000000,1633.89000000,1628.96000000,1630.52000000,10584.01460000,1694102399999,17266966.81492500,16443,4987.46270000,8136096.05903700,0
1694102400000,1630.52000000,1641.00000000,1629.74000000,1634.12000000,11680.18770000,1694105999999,19101057.91747700,17941,6459.25150000,10564357.04314400,0
1694106000000,1634.12000000,1640.00000000,1631.49000000,1639.10000000,7841.39860000,1694109599999,12822788.64297000,13375,4006.91860000,6552563.38198700,0
1694109600000,1639.10000000,1641.18000000,1634.58000000,1636.56000000,6372.24550000,1694113199999,10434171.68041800,10934,2692.39650000,4408779.35353700,0
1694113200000,1636.55000000,1637.77000000,1633.15000000,1637.30000000,4954.61380000,1694116799999,8103800.98287500,10310,2339.82440000,3826981.98165100,0
1694116800000,1637.29000000,1639.59000000,1635.72000000,1638.96000000,9783.21790000,1694120399999,16021282.04146400,12686,4405.50540000,7214230.72042100,0
1694120400000,1638.95000000,1660.00000000,1638.95000000,1646.33000000,43385.81160000,1694123999999,71628467.99824300,42333,20427.12350000,33722317.56888500,0
1694124000000,1646.32000000,1654.86000000,1646.32000000,1650.50000000,12729.72990000,1694127599999,21016988.67035800,15256,6433.87810000,10622741.40328200,0
1694127600000,1650.50000000,1652.38000000,1644.34000000,1648.11000000,7861.09210000,1694131199999,12952132.35728800,11455,3415.07810000,5626296.43737800,0
1694131200000,1648.11000000,1658.93000000,1644.90000000,1654.90000000,9609.40270000,1694134799999,15855184.47583300,14739,4646.26940000,7666311.86013800,0
1694134800000,1654.90000000,1657.33000000,1647.10000000,1647.15000000,6618.23740000,1694138399999,10926190.89423500,12369,2784.69370000,4597329.40489900,0
1694138400000,1647.14000000,1647.87000000,1643.88000000,1645.55000000,3761.97310000,1694141999999,6192613.11914500,8076,1640.12030000,2699412.23717200,0
1694142000000,1645.56000000,1647.31000000,1644.32000000,1646.52000000,2907.06900000,1694145599999,4785292.07287200,7300,1325.98930000,2182598.37354300,0
1694145600000,1646.52000000,1653.51000000,1646.39000000,1651.66000000,18021.83450000,1694149199999,29731419.29272100,14666,8670.67690000,14314214.46013200,0
1694149200000,1651.65000000,1654.04000000,1645.55000000,1645.55000000,33666.45920000,1694152799999,55559480.81569500,22624,16526.97040000,27290452.79057000,0
1694152800000,1645.55000000,1646.50000000,1643.16000000,1645.68000000,5056.57110000,1694156399999,8319520.24221000,10669,2542.78890000,4183714.00571600,0
1694156400000,1645.68000000,1648.57000000,1644.70000000,1646.88000000,6423.47210000,1694159999999,10577617.32747500,16153,3675.39890000,6052503.63534200,0
1694160000000,1646.88000000,1647.59000000,1643.60000000,1645.44000000,6939.10050000,1694163599999,11418224.34460300,15854,3963.94050000,6522847.36355700,0
1694163600000,1645.43000000,1645.44000000,1634.12000000,1635.64000000,13408.29310000,1694167199999,22002938.79445000,20136,5864.50600000,9623881.81203500,0
1694167200000,1635.63000000,1635.64000000,1616.21000000,1626.63000000,36936.48790000,1694170799999,60005368.32066700,44473,17324.36250000,28143098.94153700,0
1694170800000,1626.63000000,1628.36000000,1624.53000000,1626.02000000,5773.44460000,1694174399999,9389576.71067300,12252,2734.31950000,4447120.33335800,0
1694174400000,1626.02000000,1631.53000000,1624.44000000,1628.89000000,5993.22230000,1694177999999,9755793.86582700,11599,3187.64920000,5188542.87696900,0
1694178000000,1628.89000000,1634.72000000,1628.11000000,1631.23000000,6732.48080000,1694181599999,10985716.36729500,13087,3849.18000000,6280908.01861400,0
1694181600000,1631.23000000,1633.76000000,1629.55000000,1629.56000000,6392.27370000,1694185199999,10431564.16315800,11075,3179.15740000,5188213.78419700,0
1694185200000,1629.56000000,1632.76000000,1627.02000000,1628.62000000,8112.99410000,1694188799999,13225213.77007600,11724,3770.47140000,6145859.89825000,0
1694188800000,1628.61000000,1631.70000000,1624.65000000,1628.00000000,13962.09680000,1694192399999,22736555.83410500,14661,7355.75620000,11977807.77519900,0
1694192400000,1628.00000000,1630.45000000,1625.49000000,1629.96000000,4793.28820000,1694195999999,7805417.85377000,8297,2564.31100000,4175548.76767100,0
1694196000000,1629.95000000,1630.98000000,1626.24000000,1627.72000000,3543.53490000,1694199599999,5770369.89799200,7256,1577.28020000,2568509.64824500,0
1694199600000,1627.72000000,1635.17000000,1626.70000000,1634.60000000,7191.93120000,1694203199999,11736246.53264900,9840,3947.39620000,6441172.28050200,0
1694203200000,1634.61000000,1637.00000000,1633.16000000,1636.99000000,4709.37640000,1694206799999,7700783.69431700,7695,2316.85920000,3788468.72082300,0
1694206800000,1636.99000000,1637.71000000,1634.28000000,1634.46000000,4807.34160000,1694210399999,7865508.54327700,7225,2576.60970000,4215418.60452800,0
1694210400000,1634.46000000,1636.21000000,1634.45000000,1635.90000000,1968.88170000,1694213999999,3220198.91677000,4979,916.05620000,1498123.59054600,0
1694214000000,1635.91000000,1639.00000000,1635.30000000,1636.44000000,4240.27890000,1694217599999,6942026.93580300,6217,2974.43230000,4869570.79735000,0
1694217600000,1636.43000000,1636.98000000,1634.96000000,1634.97000000,1533.39780000,1694221199999,2508856.03536500,5494,597.57000000,977818.02865700,0
1694221200000,1634.97000000,1636.53000000,1634.90000000,1635.91000000,1448.12910000,1694224799999,2368646.47539400,4961,759.33880000,1241982.08289600,0
1694224800000,1635.91000000,1636.43000000,1635.03000000,1635.52000000,2091.57360000,1694228399999,3420894.24379300,5562,999.02370000,1633935.09859900,0
1694228400000,1635.52000000,1635.53000000,1633.52000000,1634.47000000,1456.52710000,1694231999999,2380551.58135600,5465,718.37640000,1174052.86368000,0
1694232000000,1634.48000000,1634.48000000,1632.01000000,1633.40000000,1890.72400000,1694235599999,3088213.29464300,5911,769.75630000,1257302.07299700,0
1694235600000,1633.41000000,1634.86000000,1632.24000000,1632.55000000,2488.56510000,1694239199999,4065946.51519900,7061,1014.76280000,1658082.14562100,0
1694239200000,1632.55000000,1635.60000000,1631.97000000,1635.59000000,2730.42190000,1694242799999,4459394.58419700,7358,1125.62080000,1838689.12087100,0
1694242800000,1635.60000000,1635.80000000,1634.02000000,1634.54000000,1559.35060000,1694246399999,2549196.16372200,6123,720.24000000,1177389.69529100,0
1694246400000,1634.54000000,1635.26000000,1633.46000000,1634.29000000,2760.97950000,1694249999999,4512356.29241500,7150,1407.73450000,2300658.40708600,0
1694250000000,1634.29000000,1636.10000000,1633.46000000,1634.94000000,2604.96750000,1694253599999,4259233.78479700,6941,1505.02560000,2460815.91748400,0
1694253600000,1634.94000000,1635.25000000,1633.48000000,1634.32000000,3105.64950000,1694257199999,5075404.10234500,7652,1379.58630000,2254605.07426000,0
1694257200000,1634.31000000,1635.79000000,1633.75000000,1635.24000000,2206.91660000,1694260799999,3607413.63242300,7017,1144.67420000,1871168.26786200,0
1694260800000,1635.25000000,1635.68000000,1634.11000000,1634.66000000,2641.34390000,1694264399999,4318550.91540600,7564,1305.92700000,2135242.11828100,0
1694264400000,1634.67000000,1634.67000000,1629.74000000,1631.10000000,7061.99220000,1694267999999,11524122.91490100,11977,2191.35630000,3575854.29065100,0
1694268000000,1631.10000000,1633.35000000,1629.90000000,1632.81000000,3978.50410000,1694271599999,6490380.55013700,9164,1731.86810000,2825544.73344400,0
1694271600000,1632.81000000,1637.45000000,1632.76000000,1635.17000000,5229.17690000,1694275199999,8551384.01378600,9105,2867.64920000,4689122.97812600,0
1694275200000,1635.18000000,1637.52000000,1634.63000000,1635.30000000,2445.59600000,1694278799999,3999876.66220300,6856,1197.53020000,1958625.07000800,0
1694278800000,1635.29000000,1635.80000000,1633.82000000,1634.23000000,1732.98610000,1694282399999,2833138.95939700,5595,767.42240000,1254580.21282200,0
1694282400000,1634.24000000,1634.24000000,1632.32000000,1633.13000000,1496.34540000,1694285999999,2443662.53809400,5385,653.96350000,1067909.14614200,0
1694286000000,1633.13000000,1634.42000000,1632.60000000,1633.99000000,1625.23790000,1694289599999,2654834.84822600,5072,793.25200000,1295759.44995600,0
1694289600000,1634.00000000,1634.85000000,1633.66000000,1633.68000000,1804.38190000,1694293199999,2948632.80720400,4690,894.20220000,1461187.75270800,0
1694293200000,1633.69000000,1635.70000000,1633.68000000,1635.47000000,1327.90030000,1694296799999,2170646.41837300,4608,576.01360000,941475.43107900,0
1694296800000,1635.48000000,1636.91000000,1634.99000000,1635.49000000,2118.32880000,1694300399999,3465749.78808700,5328,1098.35370000,1796878.02885600,0
1694300400000,1635.48000000,1635.89000000,1634.82000000,1635.54000000,1180.62710000,1694303999999,1930536.29609300,4266,555.45710000,908245.42378700,0
1694304000000,1635.53000000,1635.70000000,1630.41000000,1632.08000000,3532.22950000,1694307599999,5765784.64875000,7991,1295.09230000,2113971.10022600,0
1694307600000,1632.08000000,1632.09000000,1626.80000000,1631.10000000,4279.15310000,1694311199999,6973022.82866100,7628,1528.27730000,2489992.57171600,0
1694311200000,1631.09000000,1631.61000000,1629.96000000,1630.95000000,2097.47630000,1694314799999,3420536.74126500,5693,1168.76560000,1905937.06130500,0
1694314800000,1630.95000000,1631.77000000,1629.76000000,1631.25000000,2290.38120000,1694318399999,3735149.76771700,5663,1260.06650000,2054975.60037500,0
1694318400000,1631.25000000,1631.25000000,1618.23000000,1625.28000000,19560.10460000,1694321999999,31748612.68430700,23465,8146.57120000,13219746.76738700,0
1694322000000,1625.28000000,1626.20000000,1622.92000000,1625.83000000,5076.22210000,1694325599999,8246707.91479500,11616,2056.66490000,3341149.03875000,0
1694325600000,1625.83000000,1628.09000000,1625.64000000,1626.74000000,2524.73560000,1694329199999,4107906.40437600,7791,1224.69590000,1992628.89470800,0
1694329200000,1626.73000000,1627.17000000,1624.46000000,1624.87000000,2770.62010000,1694332799999,4504819.66597900,7797,1316.68480000,2140816.55340300,0
1694332800000,1624.87000000,1625.57000000,1622.68000000,1625.47000000,4449.26370000,1694336399999,7226079.84928800,8698,2267.12810000,3681980.96416700,0
1694336400000,1625.46000000,1626.48000000,1622.62000000,1623.50000000,2827.12920000,1694339999999,4593454.10524200,7576,1314.91330000,2136429.21844600,0
1694340000000,1623.50000000,1623.75000000,1622.01000000,1622.02000000,3701.64980000,1694343599999,6007306.98826900,8013,1906.34010000,3093567.70451500,0
1694343600000,1622.01000000,1626.47000000,1619.25000000,1624.43000000,5731.96490000,1694347199999,9307038.76596100,11141,3021.05190000,4905585.90371400,0
1694347200000,1624.44000000,1626.75000000,1624.43000000,1626.05000000,4491.05560000,1694350799999,7301219.54131300,8460,2643.44580000,4297354.13575300,0
1694350800000,1626.05000000,1628.35000000,1623.86000000,1626.87000000,6324.48000000,1694354399999,10283560.71117700,9913,3365.34000000,5472053.34526200,0
1694354400000,1626.86000000,1627.49000000,1620.97000000,1622.43000000,5178.34740000,1694357999999,8408412.98200100,11000,2612.46900000,4241531.83480200,0
1694358000000,1622.43000000,1622.64000000,1611.19000000,1619.80000000,17733.19320000,1694361599999,28660386.07075500,21012,8380.51100000,13543779.28455800,0
1694361600000,1619.80000000,1620.09000000,1600.00000000,1613.48000000,33501.38800000,1694365199999,53898009.25717300,31950,14474.13540000,23288394.89928300,0
1694365200000,1613.47000000,1613.96000000,1602.30000000,1608.49000000,17519.98900000,1694368799999,28159153.52541700,21429,8651.76640000,13905089.21227000,0
1694368800000,1608.49000000,1614.28000000,1607.85000000,1612.25000000,5744.69010000,1694372399999,9259558.99855300,9770,2941.68500000,4741275.18095600,0
1694372400000,1612.24000000,1619.76000000,1602.85000000,1616.84000000,17176.28460000,1694375999999,27671649.89895700,17251,8822.71350000,14212613.38734000,0
1694376000000,1616.84000000,1626.15000000,1614.52000000,1619.24000000,20325.99750000,1694379599999,32956823.43965200,18958,10013.98810000,16234956.87580300,0
1694379600000,1619.23000000,1628.23000000,1618.88000000,1623.72000000,10276.02820000,1694383199999,16686658.29442700,12365,6266.27750000,10174637.71216800,0
1694383200000,1623.71000000,1627.45000000,1619.46000000,1619.46000000,8219.25920000,1694386799999,13346311.16525100,10736,4260.21820000,6917956.87764700,0
1694386800000,1619.47000000,1620.00000000,1616.53000000,1617.42000000,2626.19990000,1694390399999,4249740.19428600,6665,1100.66200000,1781016.83152100,0
1694390400000,1617.42000000,1619.00000000,1603.22000000,1609.98000000,11827.00080000,1694393999999,19047073.17795900,17885,5137.62760000,8272024.40010600,0
1694394000000,1609.97000000,1612.65000000,1606.47000000,1608.65000000,5745.34940000,1694397599999,9248865.46877900,9808,2340.73330000,3767882.97176100,0
1694397600000,1608.66000000,1612.81000000,1606.69000000,1612.64000000,3950.53260000,1694401199999,6361464.33837400,7581,1900.38650000,3060219.24282000,0
1694401200000,1612.65000000,1614.76000000,1612.16000000,1612.41000000,3337.14790000,1694404799999,5382886.33799700,6322,1473.42270000,2376780.27968700,0
1694404800000,1612.40000000,1612.41000000,1608.00000000,1611.90000000,5963.11040000,1694408399999,9603060.13092600,8985,2410.64210000,3881687.59622800,0
1694408400000,1611.89000000,1617.38000000,1611.27000000,1617.37000000,5205.91990000,1694411999999,8401898.97175800,8505,3126.76560000,5046110.36808800,0
1694412000000,1617.38000000,1617.96000000,1614.50000000,1615.49000000,5842.20170000,1694415599999,9441632.24912400,9088,2534.34120000,4095646.48908700,0
1694415600000,1615.48000000,1615.91000000,1611.26000000,1612.23000000,5547.27840000,1694419199999,8950679.40478000,9313,2436.61500000,3931058.02029200,0
1694419200000,1612.22000000,1612.60000000,1603.90000000,1607.13000000,12428.97730000,1694422799999,19981145.96343000,17016,6245.97080000,10040385.47915600,0
1694422800000,1607.13000000,1608.22000000,1581.47000000,1593.93000000,36731.27270000,1694426399999,58567443.29067100,41320,17724.00030000,28254149.88719200,0
1694426400000,1593.93000000,1593.98000000,1575.53000000,1589.73000000,38063.65330000,1694429999999,60386019.67113200,34794,17806.10190000,28251113.26655100,0
1694430000000,1589.72000000,1590.41000000,1585.65000000,1586.53000000,9708.59020000,1694433599999,15419611.97482100,15346,4669.95900000,7416544.63908100,0
1694433600000,1586.54000000,1594.73000000,1585.13000000,1594.16000000,13578.63880000,1694437199999,21582500.65801900,16097,8685.18400000,13804520.82602500,0
1694437200000,1594.16000000,1598.34000000,1587.72000000,1588.30000000,12872.61310000,1694440799999,20508240.75376500,17009,6863.62580000,10936519.86718600,0
1694440800000,1588.31000000,1590.07000000,1550.00000000,1559.11000000,91444.89960000,1694444399999,143575774.76853200,84104,42707.50400000,67045037.86579700,0
1694444400000,1559.10000000,1565.47000000,1551.36000000,1562.65000000,28173.30810000,1694447999999,43939872.13261300,30195,14128.88740000,22039458.66632400,0
1694448000000,1562.64000000,1568.06000000,1557.75000000,1558.10000000,18298.64320000,1694451599999,28579283.12840500,19499,7902.18000000,12344225.67344600,0
1694451600000,1558.10000000,1564.15000000,1551.76000000,1564.14000000,15188.09760000,1694455199999,23650841.45913700,16373,7390.15220000,11513022.43174900,0
1694455200000,1564.15000000,1564.15000000,1555.15000000,1556.05000000,7789.98250000,1694458799999,12149857.49780400,11283,3590.60600000,5600798.12208200,0
1694458800000,1556.06000000,1557.02000000,1536.83000000,1539.37000000,39350.24220000,1694462399999,60788031.19042300,37312,18113.65210000,27977126.96495400,0
1694462400000,1539.36000000,1546.27000000,1531.01000000,1541.82000000,22547.81290000,1694465999999,34719191.11233700,22860,11204.50300000,17252132.17108700,0
1694466000000,1541.82000000,1548.29000000,1538.89000000,1544.03000000,9096.81170000,1694469599999,14044131.36038200,11285,4979.08790000,7686082.61398900,0
1694469600000,1544.02000000,1549.53000000,1544.02000000,1547.92000000,6686.70420000,1694473199999,10346259.64811700,9062,3450.98630000,5338461.93275100,0
1694473200000,1547.93000000,1552.03000000,1545.83000000,1551.85000000,8046.03040000,1694476799999,12461376.65303500,9014,5243.33830000,8120421.89012600,0
1694476800000,1551.84000000,1559.25000000,1549.67000000,1557.35000000,8722.97270000,1694480399999,13553587.02234000,14098,5302.29530000,8238630.54435700,0
1694480400000,1557.36000000,1558.26000000,1552.12000000,1552.43000000,4969.97400000,1694483999999,7725131.69305000,9412,2007.48420000,3120939.75294700,0
1694484000000,1552.44000000,1558.97000000,1552.09000000,1557.45000000,6793.05900000,1694487599999,10571373.20218200,9424,4647.88320000,7234490.49075600,0
1694487600000,1557.45000000,1594.82000000,1557.44000000,1584.81000000,44687.27140000,1694491199999,70552199.49474600,44643,21988.19480000,34691163.77392100,0
1694491200000,1584.80000000,1593.50000000,1581.43000000,1582.44000000,21654.43180000,1694494799999,34380778.09129000,20735,11988.53960000,19031274.14321500,0
1694494800000,1582.44000000,1582.91000000,1576.28000000,1580.83000000,11550.58160000,1694498399999,18239975.69669100,14971,5858.11340000,9250388.32281900,0
1694498400000,1580.83000000,1585.02000000,1578.34000000,1579.02000000,9406.54440000,1694501999999,14870806.84198200,12937,5205.63810000,8230205.81793000,0
1694502000000,1579.02000000,1581.77000000,1574.44000000,1580.05000000,7549.02480000,1694505599999,11918689.95891000,13212,3226.26550000,5094484.56911700,0
1694505600000,1580.04000000,1584.13000000,1576.42000000,1577.86000000,5355.65730000,1694509199999,8462099.67211400,10806,2787.52590000,4404794.07948900,0
1694509200000,1577.85000000,1590.57000000,1576.38000000,1589.19000000,11457.49170000,1694512799999,18139816.61767700,15348,7160.80590000,11339436.88289700,0
1694512800000,1589.20000000,1626.00000000,1586.63000000,1613.39000000,50991.63800000,1694516399999,82074425.46020400,53139,25975.73860000,41795442.15245700,0
1694516400000,1613.40000000,1615.49000000,1606.41000000,1609.48000000,10581.31920000,1694519999999,17046067.96378700,15550,4827.31250000,7777022.25966100,0
1694520000000,1609.48000000,1612.02000000,1603.76000000,1604.47000000,11786.09370000,1694523599999,18954614.43276700,16660,4215.21730000,6782036.37754600,0
1694523600000,1604.46000000,1609.60000000,1595.07000000,1608.42000000,17591.84800000,1694527199999,28181541.49947200,23206,7785.47500000,12475852.93369600,0
1694527200000,1608.43000000,1613.55000000,1594.95000000,1597.62000000,17681.97930000,1694530799999,28347119.38501400,28661,8513.68560000,13650560.66837300,0
1694530800000,1597.63000000,1605.55000000,1597.61000000,1603.85000000,9049.36840000,1694534399999,14499498.46081700,17030,4629.67980000,7417193.60638400,0
1694534400000,1603.84000000,1622.00000000,1596.34000000,1598.94000000,25826.56380000,1694537999999,41562346.69808200,35361,12483.94220000,20094751.32434500,0
1694538000000,1598.94000000,1602.63000000,1584.57000000,1586.13000000,17450.70750000,1694541599999,27784060.86116400,24629,8202.92500000,13060615.90978000,0
1694541600000,1586.12000000,1593.39000000,1584.94000000,1593.22000000,5428.93610000,1694545199999,8631002.51331400,11363,2531.65950000,4025083.55911200,0
1694545200000,1593.22000000,1609.21000000,1593.21000000,1598.51000000,13058.32600000,1694548799999,20914198.09949300,18331,6806.09620000,10898503.21734300,0
1694548800000,1598.51000000,1601.25000000,1597.43000000,1598.76000000,2668.30860000,1694552399999,4268492.78301000,7441,1147.49190000,1835529.36926000,0
1694552400000,1598.76000000,1604.31000000,1597.61000000,1601.29000000,3342.02410000,1694555999999,5352428.86832900,8160,1703.17060000,2727735.25251500,0
1694556000000,1601.30000000,1601.30000000,1595.86000000,1597.08000000,4773.20880000,1694559599999,7628052.71107400,7823,1824.96580000,2916179.98000700,0
1694559600000,1597.07000000,1597.08000000,1590.02000000,1592.97000000,7362.63830000,1694563199999,11733711.71688300,11328,3041.61650000,4846084.00275700,0
1694563200000,1592.97000000,1601.29000000,1589.17000000,1597.16000000,7293.48510000,1694566799999,11638762.28966300,10813,3633.05770000,5799835.46354800,0
1694566800000,1597.15000000,1600.75000000,1595.73000000,1599.02000000,5794.31770000,1694570399999,9262895.62867400,8902,3362.22710000,5374496.18297000,0
1694570400000,1599.02000000,1599.57000000,1594.16000000,1594.33000000,4751.36970000,1694573999999,7588588.12461800,9150,2319.91030000,3705342.03925500,0
1694574000000,1594.32000000,1595.93000000,1586.81000000,1589.77000000,5480.79690000,1694577599999,8720813.92847400,10889,1863.25140000,2964804.98829600,0
1694577600000,1589.77000000,1592.02000000,1588.05000000,1590.91000000,4774.68300000,1694581199999,7593620.62783500,10037,2250.29530000,3579118.55174300,0
1694581200000,1590.90000000,1590.99000000,1581.88000000,1584.52000000,8533.82850000,1694584799999,13530343.70060700,13084,3957.35680000,6273238.37814600,0
1694584800000,1584.53000000,1589.17000000,1581.99000000,1587.75000000,5614.39540000,1694588399999,8900596.61169600,9445,3444.17090000,5460175.31068300,0
1694588400000,1587.76000000,1603.60000000,1583.05000000,1584.51000000,26877.74510000,1694591999999,42815271.01038500,31331,13425.40550000,21380124.31647600,0
1694592000000,1584.51000000,1594.39000000,1583.25000000,1592.65000000,6244.00230000,1694595599999,9934414.73953400,13282,2968.69480000,4722271.38416400,0
1694595600000,1592.65000000,1602.44000000,1591.01000000,1600.56000000,12341.10910000,1694599199999,19710111.32092400,16022,6058.72010000,9677496.68332100,0
1694599200000,1600.57000000,1604.16000000,1595.61000000,1599.99000000,17958.82030000,1694602799999,28715993.76526200,15040,9313.81940000,14894024.16872900,0
1694602800000,1600.00000000,1607.05000000,1597.31000000,1604.59000000,6662.11530000,1694606399999,10675581.71593900,13123,3251.97680000,5211189.16593700,0
1694606400000,1604.58000000,1605.35000000,1592.20000000,1601.10000000,15348.98420000,1694609999999,24545028.19051700,23145,6699.46320000,10713278.93000100,0
1694610000000,1601.10000000,1602.19000000,1592.34000000,1595.33000000,9043.84380000,1694613599999,14443444.98198000,15639,4163.41550000,6649311.94340000,0
1694613600000,1595.32000000,1611.52000000,1592.40000000,1603.85000000,14153.42880000,1694617199999,22716527.77007600,22717,7401.88200000,11878062.98411200,0
1694617200000,1603.85000000,1619.30000000,1602.27000000,1608.17000000,16746.06700000,1694620799999,26987831.07353400,25279,8154.00790000,13139327.34104700,0
1694620800000,1608.17000000,1615.76000000,1606.06000000,1609.44000000,10708.23830000,1694624399999,17256333.71343400,18714,5587.10090000,9003002.42357300,0
1694624400000,1609.44000000,1611.05000000,1596.61000000,1597.62000000,19360.12340000,1694627999999,31037694.50303100,28195,8143.81250000,13054031.94249800,0
1694628000000,1597.62000000,1602.53000000,1597.06000000,1599.57000000,6226.92480000,1694631599999,9964767.90145400,13544,2870.01050000,4592560.00212700,0
1694631600000,1599.58000000,1602.98000000,1595.43000000,1599.31000000,5983.75580000,1694635199999,9574148.43374100,11899,2804.40910000,4486938.37893300,0
1694635200000,1599.31000000,1605.69000000,1599.31000000,1603.73000000,3777.66590000,1694638799999,6054776.34168800,8284,1963.43450000,3146861.11634200,0
1694638800000,1603.73000000,1607.13000000,1603.01000000,1604.92000000,3620.16800000,1694642399999,5810558.90069700,7301,1484.63930000,2382769.45210300,0
1694642400000,1604.91000000,1609.21000000,1604.91000000,1606.84000000,3713.78760000,1694645999999,5968368.22797800,7407,1737.80500000,2792551.63929000,0
1694646000000,1606.84000000,1609.85000000,1606.26000000,1607.62000000,2399.63290000,1694649599999,3857718.17216000,6085,1021.50470000,1642051.94653700,0
1694649600000,1607.61000000,1636.15000000,1607.05000000,1635.42000000,31252.68150000,1694653199999,50758521.47371700,38131,15332.06450000,24897186.25777100,0
1694653200000,1635.43000000,1638.00000000,1618.72000000,1620.20000000,29832.24830000,1694656799999,48567159.33635400,36158,13621.69930000,22177525.63073400,0
1694656800000,1620.20000000,1623.13000000,1617.65000000,1623.13000000,6909.30000000,1694660399999,11198426.13389600,11194,3516.19180000,5699416.57706100,0
1694660400000,1623.13000000,1623.98000000,1618.37000000,1620.00000000,8415.53660000,1694663999999,13636999.45534200,10581,3559.16660000,5766994.66590900,0
1694664000000,1620.00000000,1621.53000000,1613.67000000,1615.77000000,9316.21100000,1694667599999,15070625.11631200,13184,3953.66430000,6395871.33041500,0
1694667600000,1615.76000000,1618.03000000,1612.39000000,1614.39000000,4005.41180000,1694671199999,6467684.46028400,10908,1657.23760000,2676233.97198000,0
1694671200000,1614.39000000,1619.94000000,1613.32000000,1619.62000000,4241.25720000,1694674799999,6856615.93445200,9186,2180.29340000,3525041.28525200,0
1694674800000,1619.62000000,1625.74000000,1616.42000000,1621.35000000,7854.32530000,1694678399999,12729755.41282700,14214,4424.26870000,7169828.21965100,0
1694678400000,1621.35000000,1622.45000000,1617.32000000,1619.77000000,6052.60950000,1694681999999,9805911.25962800,13006,2945.58550000,4772115.23463900,0
1694682000000,1619.78000000,1620.92000000,1618.07000000,1619.35000000,5116.08010000,1694685599999,8284150.41355900,10535,2554.56400000,4136601.64633400,0
1694685600000,1619.36000000,1622.92000000,1618.11000000,1622.25000000,6007.09970000,1694689199999,9732351.04540600,12895,3035.04430000,4917577.50651400,0
1694689200000,1622.25000000,1627.01000000,1621.76000000,1624.79000000,8473.20650000,1694692799999,13762796.54332500,16470,4370.89220000,7099285.45409100,0
1694692800000,1624.78000000,1629.49000000,1617.07000000,1624.00000000,16252.53600000,1694696399999,26381534.84555400,28432,7845.14230000,12735001.06641600,0
